"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Influenza A","6/172",0.733821832822634,0.999344873472976,0,0,0.823177602496316,0.254764424878086,"CREBBP;IFNGR1;IL12A;FASLG;PIK3R1;TLR3"
"Circadian rhythm","1/31",0.735826514115337,0.999344873472976,0,0,0.760031783869686,0.233148035990731,"RORA"
"Galactose metabolism","1/31",0.735826514115337,0.999344873472976,0,0,0.760031783869686,0.233148035990731,"PFKP"
"Diabetic cardiomyopathy","7/203",0.753665324083434,0.999344873472976,0,0,0.813068084376608,0.229941245548602,"PPP1CB;SMAD2;PLCB4;IRS1;PIK3R1;PLCB1;TGFBR1"
"Fructose and mannose metabolism","1/33",0.757584499258683,0.999344873472976,0,0,0.712455303933254,0.197791982290033,"PFKP"
"SNARE interactions in vesicular transport","1/33",0.757584499258683,0.999344873472976,0,0,0.712455303933254,0.197791982290033,"STX7"
"Phagosome","5/152",0.770081804970647,0.999344873472976,0,0,0.774491832661208,0.202342597354107,"EEA1;STX7;NOS1;ITGA5;DYNC1I1"
"Glycolysis / Gluconeogenesis","2/67",0.778330032124176,0.999344873472976,0,0,0.701119882504131,0.175703895007522,"DLD;PFKP"
"mTOR signaling pathway","5/154",0.779774642361583,0.999344873472976,0,0,0.764015592975124,0.190049124072766,"WNT5B;IRS1;FZD8;PIK3R1;IGF1R"
"Fc epsilon RI signaling pathway","2/68",0.785296695744372,0.999344873472976,0,0,0.690460692847328,0.16687998315693,"PLA2G4A;PIK3R1"
"Aldosterone synthesis and secretion","3/98",0.785357011069336,0.999344873472976,0,0,0.719298245614035,0.173794593157985,"PLCB4;KCNK9;PLCB1"
"Hematopoietic cell lineage","3/99",0.791088003323135,0.999344873472976,0,0,0.711768219832736,0.166800079105139,"KIT;ITGA6;ITGA5"
"Amphetamine addiction","2/69",0.792070068228213,0.999344873472976,0,0,0.680119687956399,0.158539586256642,"PPP1CB;GRIN2B"
"Oocyte meiosis","4/129",0.795816830932856,0.999344873472976,0,0,0.728612440191388,0.166405049447312,"PPP1CB;CPEB3;YWHAZ;IGF1R"
"Progesterone-mediated oocyte maturation","3/100",0.796691155040821,0.999344873472976,0,0,0.704393452314969,0.160100309057528,"PIK3R1;CPEB3;IGF1R"
"Primary immunodeficiency","1/38",0.804466269186639,0.999344873472976,0,0,0.616016493251297,0.134030553058592,"RAG2"
"Natural killer cell mediated cytotoxicity","4/131",0.805494333182212,0.999344873472976,0,0,0.717062879101835,0.15510006367191,"IFNGR1;PTK2B;FASLG;PIK3R1"
"Pancreatic secretion","3/102",0.807520813895009,0.999344873472976,0,0,0.690090872886572,0.147532076854021,"PLCB4;CCK;PLCB1"
"Various types of N-glycan biosynthesis","1/39",0.812694252677713,0.999344873472976,0,0,0.599774167241704,0.124393350095998,"FUT8"
"Shigellosis","8/246",0.815653835413222,0.999344873472976,0,0,0.764463477698772,0.155771080436522,"PLCB4;CTTN;MYL10;PIK3R1;ITGA5;PLCB1;FOXO3;FOXO1"
"C-type lectin receptor signaling pathway","3/104",0.817860072948336,0.999344873472976,0,0,0.676354732247418,0.135990599367187,"RRAS2;IL12A;PIK3R1"
"NF-kappa B signaling pathway","3/104",0.817860072948336,0.999344873472976,0,0,0.676354732247418,0.135990599367187,"CXCL1;ERC1;BIRC3"
"Toll-like receptor signaling pathway","3/104",0.817860072948336,0.999344873472976,0,0,0.676354732247418,0.135990599367187,"IL12A;PIK3R1;TLR3"
"Glycine, serine and threonine metabolism","1/40",0.820576397015761,0.999344873472976,0,0,0.584364781027475,0.115557120096074,"DLD"
"Salmonella infection","8/249",0.82566665891703,0.999344873472976,0,0,0.75482764123843,0.144597913638603,"ANXA2;PODXL;MYL10;CTNNB1;DYNLRB2;DYNC1I1;RHOB;BIRC3"
"Bladder cancer","1/41",0.828127221850903,0.999344873472976,0,0,0.569725864123957,0.10744373861814,"DAPK1"
"Pertussis","2/76",0.83440168852359,0.999344873472976,0,0,0.615558279042766,0.111440887304862,"IL12A;ITGA5"
"Graft-versus-host disease","1/42",0.835360638154849,0.999344873472976,0,0,0.555801040727928,0.0999840193073707,"FASLG"
"Leishmaniasis","2/77",0.839770068487011,0.999344873472976,0,0,0.607319013524264,0.106054390055698,"IFNGR1;IL12A"
"Measles","4/139",0.840527771809862,0.999344873472976,0,0,0.674286726918306,0.117140653582275,"EIF3H;IL12A;FASLG;PIK3R1"
"Fatty acid degradation","1/43",0.842289973286482,0.999344873472976,0,0,0.542539304160282,0.0931165295127754,"ACSL3"
"Porphyrin and chlorophyll metabolism","1/43",0.842289973286482,0.999344873472976,0,0,0.542539304160282,0.0931165295127754,"FECH"
"Synaptic vesicle cycle","2/78",0.84498030898072,0.999344873472976,0,0,0.599296570782565,0.100946685934224,"UNC13B;SYT1"
"Vasopressin-regulated water reabsorption","1/44",0.848927995689405,0.999344873472976,0,0,0.52989439254927,0.0867865842250831,"DYNC1I1"
"RNA degradation","2/79",0.850036204369786,0.999344873472976,0,0,0.591482503177014,0.0961019105327252,"PFKP;MPHOSPH6"
"TNF signaling pathway","3/112",0.8546080410157,0.999344873472976,0,0,0.626450955246457,0.0984231796824003,"CXCL1;PIK3R1;BIRC3"
"Basal transcription factors","1/45",0.855286938192382,0.999344873472976,0,0,0.517824249647849,0.0809453888606333,"CCNH"
"Cholinergic synapse","3/113",0.858714175498259,0.999344873472976,0,0,0.620723362658847,0.0945480570637379,"PLCB4;PIK3R1;PLCB1"
"Proteasome","1/46",0.861378520808132,0.999344873472976,0,0,0.506290557542047,0.0755493057512284,"PSMA2"
"Retrograde endocannabinoid signaling","4/148",0.873450522074675,0.999344873472976,0,0,0.631844763423711,0.0854909939096045,"GABRB3;PLCB4;GABRA5;PLCB1"
"Cytokine-cytokine receptor interaction","9/295",0.876087861723607,0.999344873472976,0,0,0.714725707505491,0.0945502735766103,"GHR;IFNGR1;TNFSF4;IL12A;LIFR;CXCL1;FASLG;TGFBR1;ACVR2A"
"ErbB signaling pathway","2/85",0.877337456645692,0.999344873472976,0,0,0.548552204042902,0.0717855027101976,"ERBB4;PIK3R1"
"Cocaine addiction","1/49",0.878159055269834,0.999344873472976,0,0,0.474572904251093,0.0616600925674748,"GRIN2B"
"Sphingolipid metabolism","1/49",0.878159055269834,0.999344873472976,0,0,0.474572904251093,0.0616600925674748,"ACER3"
"NOD-like receptor signaling pathway","5/181",0.881629043619786,0.999344873472976,0,0,0.645890038105607,0.0813717439767418,"PLCB4;NAMPT;CXCL1;PLCB1;BIRC3"
"Malaria","1/50",0.883288867778114,0.999344873472976,0,0,0.46486341854978,0.0576909393940303,"IL12A"
"N-Glycan biosynthesis","1/50",0.883288867778114,0.999344873472976,0,0,0.46486341854978,0.0576909393940303,"FUT8"
"Vibrio cholerae infection","1/50",0.883288867778114,0.999344873472976,0,0,0.46486341854978,0.0576909393940303,"ERO1A"
"PD-L1 expression and PD-1 checkpoint pathway in cancer","2/89",0.892909004233714,0.999344873472976,0,0,0.523221682714729,0.0592656351124527,"IFNGR1;PIK3R1"
"Non-alcoholic fatty liver disease","4/155",0.894837726511492,0.999344873472976,0,0,0.602332139801641,0.066926863773184,"ERN1;IRS1;FASLG;PIK3R1"
"Osteoclast differentiation","3/127",0.906350213793789,0.999344873472976,0,0,0.550237021620997,0.0541045302209351,"IFNGR1;PIK3R1;TGFBR1"
"Lysosome","3/128",0.909122579792694,0.999344873472976,0,0,0.545806451612903,0.0520018966920959,"SCARB2;LAMP3;ARSG"
"IL-17 signaling pathway","2/94",0.909789794188578,0.999344873472976,0,0,0.494656013282142,0.0467656211785999,"SRSF1;CXCL1"
"Alzheimer disease","11/369",0.910611447678291,0.999344873472976,0,0,0.696881886367772,0.0652553122138858,"ERN1;PLCB4;WNT5B;PSMA2;IRS1;FZD8;CTNNB1;PIK3R1;NOS1;PLCB1;GRIN2B"
"Staphylococcus aureus infection","2/95",0.912852348518248,0.999344873472976,0,0,0.489311468678626,0.0446159739543308,"PTAFR;MASP1"
"Pathogenic Escherichia coli infection","5/197",0.920533131072749,0.999344873472976,0,0,0.591566866267465,0.0489830891340845,"SEC24B;BAIAP2L1;CTTN;CLDN14;FASLG"
"Mineral absorption","1/60",0.924098410817458,0.999344873472976,0,0,0.385870992505202,0.0304593857831194,"TRPV6"
"Coronavirus disease","6/232",0.92803195823529,0.999344873472976,0,0,0.602724899726237,0.0450169857539777,"NRP1;IL12A;PIK3R1;MASP1;RSL24D1;TLR3"
"Yersinia infection","3/137",0.930912730347316,0.999344873472976,0,0,0.508907077515648,0.0364325272168785,"PTK2B;PIK3R1;ITGA5"
"Viral carcinogenesis","5/203",0.931914348898036,0.999344873472976,0,0,0.573459142321418,0.0404371094784073,"CREBBP;PMAIP1;PIK3R1;YWHAZ;HDAC9"
"Protein digestion and absorption","2/103",0.934061606026955,0.999344873472976,0,0,0.450365084241121,0.0307207010620349,"COL26A1;SLC36A4"
"Fluid shear stress and atherosclerosis","3/139",0.935051772064841,0.999344873472976,0,0,0.501370440649378,0.0336687197387593,"CTNNB1;PIK3R1;ACVR2A"
"Ribosome biogenesis in eukaryotes","2/108",0.944728326007913,0.999344873472976,0,0,0.429008871076688,0.0243925342783593,"NMD3;RIOK2"
"Retinol metabolism","1/68",0.946210866423629,0.999344873472976,0,0,0.339654528311956,0.0187794416634633,"ALDH1A2"
"Huntington disease","8/306",0.946667198940467,0.999344873472976,0,0,0.608608673205989,0.0333564258971193,"ERN1;CREBBP;DNAH11;PLCB4;PSMA2;PLCB1;PPARGC1A;GRIN2B"
"Tuberculosis","4/180",0.947477821135814,0.999344873472976,0,0,0.516093953892997,0.0278441720139764,"EEA1;CREBBP;IFNGR1;IL12A"
"Epithelial cell signaling in Helicobacter pylori infection","1/70",0.950648970105828,0.999344873472976,0,0,0.329774921835864,0.0166900410948691,"CXCL1"
"RIG-I-like receptor signaling pathway","1/70",0.950648970105828,0.999344873472976,0,0,0.329774921835864,0.0166900410948691,"IL12A"
"MicroRNAs in cancer","8/310",0.951307044489844,0.999344873472976,0,0,0.600420275089149,0.0299720216683544,"PDGFRA;CREBBP;IRS1;SPRY2;PIK3R1;ITGA5;MIR30D;FOXP1"
"Alcoholism","4/186",0.955842485004315,0.999344873472976,0,0,0.498922130501078,0.0225323931751983,"PPP1CB;ADORA2A;GRIN2B;HDAC9"
"Neutrophil extracellular trap formation","4/189",0.959547481653431,0.999344873472976,0,0,0.490753911806543,0.020264936316625,"PLCB4;PIK3R1;PLCB1;HDAC9"
"Pathways of neurodegeneration","13/475",0.964703141588881,0.999344873472976,0,0,0.636196129545585,0.0228616126550391,"TRAP1;DNAH11;WNT5B;WDR41;FZD8;FASLG;GRIN2B;ERN1;PLCB4;PSMA2;CTNNB1;NOS1;PLCB1"
"B cell receptor signaling pathway","1/81",0.969271582876329,0.999344873472976,0,0,0.284266984505364,0.00887209626353787,"PIK3R1"
"Chemical carcinogenesis","5/239",0.974408608965666,0.999344873472976,0,0,0.484313424433185,0.012555606095775,"BCL6;NAT2;PIK3R1;KLF4;ESR1"
"Cardiac muscle contraction","1/87",0.976271847801383,0.999344873472976,0,0,0.26435124871802,0.00634818343145785,"CACNA2D1"
"Human immunodeficiency virus 1 infection","4/212",0.979711570058462,0.999344873472976,0,0,0.435958778064041,0.00893587624133324,"PTK2B;FASLG;PIK3R1;ATR"
"Rheumatoid arthritis","1/93",0.981678698686273,0.999344873472976,0,0,0.24703321759859,0.00456794431736881,"CXCL1"
"Viral protein interaction with cytokine and cytokine receptor","1/100",0.986451457997429,0.999344873472976,0,0,0.229481947002805,0.0031304001896947,"CXCL1"
"Spliceosome","2/150",0.98807043482668,0.999344873472976,0,0,0.306585822098949,0.0036794264231865,"SRSF1;CRNKL1"
"T cell receptor signaling pathway","1/104",0.988597993447432,0.999344873472976,0,0,0.220523739541988,0.00252885770380854,"PIK3R1"
"Parkinson disease","4/249",0.993688321478267,0.999344873472976,0,0,0.36939751977346,0.00233890739657093,"ERN1;TRAP1;ADORA2A;PSMA2"
"Herpes simplex virus 1 infection","11/498",0.994696083711707,0.999344873472976,0,0,0.508772103645321,0.00270566632114428,"PPP1CB;ZNF519;IFNGR1;SRSF1;FASLG;IL12A;ITGA5;PIK3R1;ZNF621;TLR3;BIRC3"
"Amyotrophic lateral sclerosis","7/364",0.994721970597274,0.999344873472976,0,0,0.442600569639621,0.00234224549235091,"ERN1;DNAH11;PSMA2;ERBB4;WDR41;NOS1;GRIN2B"
"RNA transport","2/186",0.996956932530876,0.999344873472976,0,0,0.246134689218637,0.000750146418627648,"EIF3H;NMD3"
"Systemic lupus erythematosus","1/135",0.997007261303469,0.999344873472976,0,0,0.169231316599363,0.000507224484169143,"GRIN2B"
"Thermogenesis","3/232",0.997130950165969,0.999344873472976,0,0,0.296301513515206,0.000851325640827668,"COX18;ACSL3;PPARGC1A"
"Epstein-Barr virus infection","2/202",0.998359408127554,0.999344873472976,0,0,0.226252983293556,0.000371493623610517,"PIK3R1;POLK"
"Ribosome","1/158",0.998890895550983,0.999344873472976,0,0,0.14426485883255,0.000160093593446637,"RSL24D1"
"Prion disease","3/273",0.999344873472976,0.999344873472976,0,0,0.250763308110978,0.000164335531310341,"PSMA2;PIK3R1;GRIN2B"
