"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CoA-ligase Activity (GO:0016405)","5/12",0.236727771820582,0.999993719883922,0,0,1.79620186390012,2.58804746898613,"ACSL1;ACSM1;ACSM2A;ACSS1;ACSM2B"
"Acid-Thiol Ligase Activity (GO:0016878)","5/12",0.236727771820582,0.999993719883922,0,0,1.79620186390012,2.58804746898613,"ACSL1;ACSM1;ACSM2A;ACSS1;ACSM2B"
"Microtubule Minus-End Binding (GO:0051011)","5/12",0.236727771820582,0.999993719883922,0,0,1.79620186390012,2.58804746898613,"MACF1;TUBGCP2;TUBGCP5;CEP290;CAMSAP2"
"Monocarboxylate:Sodium Symporter Activity (GO:0140161)","5/12",0.236727771820582,0.999993719883922,0,0,1.79620186390012,2.58804746898613,"SLC6A6;SLC10A6;SLC5A8;SLC5A12;SLC6A11"
"Oxidoreductase Activity, Acting On NAD(P)H, Oxygen As Acceptor (GO:0050664)","5/12",0.236727771820582,0.999993719883922,0,0,1.79620186390012,2.58804746898613,"DUOX1;CYB5R4;MICAL1;NOX3;NOX5"
"Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390)","12/34",0.239675830047981,0.999993719883922,0,0,1.37189500640205,1.95970808417995,"PRKN;RNF144A;TCERG1;RNF144B;RNF180;RNF19A;SIAH2;TRAF6;RNF217;ARIH2;PARK7;MARCHF6"
"DNA-binding Transcription Factor Binding (GO:0140297)","86/282",0.241483974245913,0.999993719883922,0,0,1.10453085979308,1.56948551909652,"RB1;TCERG1;GPI;GSK3B;CRTC3;CRTC1;ZMYND8;AKR1B1;NUCKS1;PARK7;RBPJ;ETS1;ETS2;HHEX;SIN3A;HEY2;KAT8;SOST;CD34;BBS4;NKX3-1;HES6;MEF2C;TLE1;PARP1;TCF12;FOS;ISL1;SIRT1;YWHAZ;RBX1;KAT2B;BBS10;NCOR1;KAT6A;NAAA;PPARG;FBP1;YAP1;HDAC4;HDAC5;ZBTB8A;FOXC1;SMARCD3;CTBP2;UHRF2;CTBP1;EPAS1;MAX;SRF;GATA6;GATA4;GATA3;STK4;CXXC5;HDAC8;HDAC9;TBXT;MTDH;PRDM16;RBBP8;PPARGC1A;MEF2D;EIF4E;STAT5A;SMAD2;CREBBP;SMAD3;JUP;STAT3;HMGA2;NFATC1;NR0B1;WWP2;SMARCA1;KLF4;TBX3;HIPK2;SKI;MLXIPL;CENPF;TTC8;NFIA;BCL6;BCL2;CTNNB1"
"Delayed Rectifier Potassium Channel Activity (GO:0005251)","10/28",0.25503810098959,0.999993719883922,0,0,1.39719973405295,1.90905313917868,"KCNG1;KCNH2;KCNG2;KCNG3;KCNS1;KCNC2;KCNE4;KCNB1;KCNC4;KCNA6"
"Neuropeptide Binding (GO:0042923)","10/28",0.25503810098959,0.999993719883922,0,0,1.39719973405295,1.90905313917868,"GPR37;NPY4R;GPR171;GPR149;PRLHR;OPRK1;NMUR1;MCHR1;SORL1;SSTR4"
"Ubiquitin Conjugating Enzyme Binding (GO:0031624)","10/28",0.25503810098959,0.999993719883922,0,0,1.39719973405295,1.90905313917868,"PRKN;RNF144A;RNF144B;RNF180;RNF19A;SIAH2;TRAF6;RNF217;ARIH2;MARCHF6"
"Myosin Binding (GO:0017022)","18/54",0.255921716356977,0.999993719883922,0,0,1.25766654917166,1.71405321065817,"RAB3B;ARFGEF1;RAB3C;MYBPC1;MYOC;LMTK2;CXCR4;MYRIP;GCSAM;TRAK1;SPATA6;USH2A;STXBP5L;ACTC1;MLPH;CALD1;STXBP5;RAB6B"
"Phosphatidylinositol-4-Phosphate Binding (GO:0070273)","9/25",0.26328546932223,0.999993719883922,0,0,1.41461376033785,1.88782526393623,"OSBPL8;JPH2;GOLPH3;PLEKHF1;PLA2G4E;SESTD1;LANCL2;RUBCNL;PLA2G4A"
"Poly-Pyrimidine Tract Binding (GO:0008187)","9/25",0.26328546932223,0.999993719883922,0,0,1.41461376033785,1.88782526393623,"PNPT1;PABPC5;PABPC4L;PABPC3;RBMS1;PABPC1;RBMS2;DIS3L2;RBMS3"
"Alpha-Tubulin Binding (GO:0043014)","13/38",0.26692846111846,0.999993719883922,0,0,1.30782884310618,1.72734710714203,"TBCEL;PACRG;WIPF3;DLEC1;FAM110C;TBCE;TRIM36;FYN;DIP2B;BBS4;DNAL1;SNCA;CDK5R1"
"UDP-glycosyltransferase Activity (GO:0008194)","20/61",0.267499366375882,0.999993719883922,0,0,1.22699439265197,1.61796153173806,"CSGALNACT1;UGT1A10;B4GALT1;HEXB;CSGALNACT2;GXYLT1;UGT2B28;EXT1;MGAT4C;GCNT2;GCNT3;UGT1A4;LARGE1;XXYLT1;B4GALNT3;UGT1A9;UGT1A8;UGT2B7;UGT1A7;UGT1A6"
"Metalloendopeptidase Activity (GO:0004222)","32/101",0.26802476909934,0.999993719883922,0,0,1.16671275669586,1.53618254648082,"ADAMDEC1;ADAM22;ECE1;ADAMTS12;MMP20;ADAMTS16;ADAMTS5;ADAM28;ADAMTS3;MMP24;PITRM1;ADAMTS1;CLCA2;RCE1;ADAMTS8;ADAMTS9;MMP7;MME;NRDC;ADAM32;MMEL1;ADAM2;BMP1;MEP1A;MMP15;ADAM12;ADAM9;TLL2;TLL1;ADAM7;TRABD2B;PAPPA2"
"Ubiquitin-Protein Transferase Activity (GO:0004842)","123/412",0.279735615060284,0.999993719883922,0,0,1.07138876168806,1.3648532364682,"TRAF3IP2;UBE3C;FBXO25;LTN1;UBE2D1;UBE3A;MARCHF11;UBE2L3;HERC4;HERC3;CDC23;HERC2;RNF19A;FBXO4;FBXO7;KCMF1;NHLRC3;FBXW11;UBE2E1;UBE2E2;LMO7;FBXW2;RBX1;RNF41;KLHL42;HECW2;HECW1;TRIM14;CBLL1;TRIM64C;TRIM64B;CUL3;RNF180;MYCBP2;NEDD4L;DTX2;FBXO44;COP1;RFPL4B;RNF217;TRIM49B;LONRF1;UBE2H;SMURF1;SIAH2;BFAR;MEX3C;KLHL20;RNF103;MKRN2;UBE2N;MKRN3;FBXL5;RNF187;LRSAM1;TNFAIP3;PRPF19;SH3RF1;IRF2BPL;RNF157;TRIM8;TRIM2;ARIH2;RNF150;TRIM64;RNF152;TRIM61;SHPRH;TRIM63;PEX2;PJA2;RNF144A;RNF144B;RNF169;UBE2R2;TRAF3;TRAF6;BIRC6;PDZRN3;TRIM55;BIRC3;PRKN;UHRF2;MGRN1;HERC2P3;PELI2;RNF38;RNF6;DCST1;CBL;NT5C2;RNF4;FBXL21P;RNF2;C10ORF90;ZNRF1;RMND5A;RNF138;TRIM48;RFFL;RNF130;TRIM43;MARCHF3;TRIM44;MARCHF6;ANKIB1;WWP1;WWP2;PEX10;UBE2G1;UBE2G2;FBXL14;MIB1;SH3RF3;SH3RF2;GID4;NEDD4;TRIM35;LNX1;TRIM36;TRIP12;TRIM33;LNX2"
"Chemokine Receptor Activity (GO:0004950)","7/19",0.280996760019888,0.999993719883922,0,0,1.46690120199355,1.86210219383454,"CCR1;GPR17;CXCR4;ACKR3;CCR7;CCR3;CCR2"
"Histone Methyltransferase Activity (GO:0042054)","7/19",0.280996760019888,0.999993719883922,0,0,1.46690120199355,1.86210219383454,"PRMT6;PRMT8;PRMT2;KMT2C;SETD7;KMT5A;SMYD3"
"Microtubule Plus-End Binding (GO:0051010)","7/19",0.280996760019888,0.999993719883922,0,0,1.46690120199355,1.86210219383454,"DST;FBXW11;KNSTRN;MAPRE2;CLASP1;TTBK2;CLASP2"
"Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)","11/32",0.286011048759693,0.999993719883922,0,0,1.31731502669718,1.64891593691418,"RPTOR;KAT2B;CDKN1A;SPRED1;CDKN2B;PRKAR2A;PKIA;PRKAG2;SPRY2;INKA2;CIT"
"Hexose Transmembrane Transporter Activity (GO:0015149)","6/16",0.29043891913367,0.999993719883922,0,0,1.50875835385157,1.86537147469549,"SLC2A9;SLC2A14;SLC2A12;SLC2A1;SLC2A3;SLC2A7"
"Ionotropic Glutamate Receptor Activity (GO:0004970)","6/16",0.29043891913367,0.999993719883922,0,0,1.50875835385157,1.86537147469549,"GRIN3A;GRIK4;PTK2B;GRIK2;GRIN2B;GRIA3"
"Syntaxin-1 Binding (GO:0017075)","6/16",0.29043891913367,0.999993719883922,0,0,1.50875835385157,1.86537147469549,"UNC13B;SNAP25;UNC13C;SYT1;STXBP5;VAMP3"
"Chloride Channel Regulator Activity (GO:0017081)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"WNK1;CHRNA7;STX7;SGK3;CFTR"
"Insulin-Like Growth Factor Receptor Binding (GO:0005159)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"SOCS2;IRS1;INSR;IGF1;PIK3R1"
"Oxidoreductase Activity, Acting On The CH-NH Group Of Donors, NAD Or NADP As Acceptor (GO:0016646)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"DHFR;ALDH1L1;DHFR2;BLVRB;CRYM"
"Phosphatidate Phosphatase Activity (GO:0008195)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"PLPP6;PLPP5;PLPP4;PLPP3;LPIN2"
"Phosphatidylinositol-3,5-Bisphosphate Phosphatase Activity (GO:0106018)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"MTMR1;MTMR2;MTMR3;SYNJ1;MTM1"
"Ubiquitin-Ubiquitin Ligase Activity (GO:0034450)","5/13",0.300151435996397,0.999993719883922,0,0,1.5715667311412,1.89133049872239,"TRAF6;PELI2;UBE4B;PRPF19;RBX1"
"Phosphatidylinositol Binding (GO:0035091)","33/106",0.303420385901304,0.999993719883922,0,0,1.13712670083054,1.35617826592583,"PLEKHF2;DENND1B;PLEKHF1;DENND1A;PITPNA;ITPR1;ITPR2;SNX13;SNX10;RCSD1;MTM1;EEA1;MCF2L;SNX25;FCHO2;RAG2;ANKS1B;BCAS3;GRAMD2A;PHF12;PARD3B;MYO1E;SNX18;ZFYVE16;SNX19;SNX16;SESTD1;PARD3;RUBCNL;PIGK;WDFY3;ESYT2;PICALM"
"Ubiquitin Protein Ligase Activity (GO:0061630)","93/311",0.304410263386792,0.999993719883922,0,0,1.07356162879675,1.27687158863298,"LRSAM1;TRAF3IP2;UBE3C;LTN1;UBE2D1;UBE3A;PRPF19;SH3RF1;IRF2BPL;RNF157;TRIM8;HERC4;HERC3;HERC2;TRIM2;RNF19A;ARIH2;RNF150;TRIM64;RNF152;KCMF1;TRIM61;SHPRH;TRIM63;NHLRC3;UBE4B;PEX2;PJA2;RBX1;RNF41;RNF144A;RNF144B;TRAF3;HECW2;TRAF6;HECW1;TRIM14;CBLL1;PDZRN3;TRIM55;BIRC3;PRKN;TRIM64C;TRIM64B;UHRF2;MGRN1;CUL3;RNF180;HERC2P3;MYCBP2;PELI2;RNF38;NEDD4L;DTX2;RNF6;DCST1;CBL;NT5C2;RNF4;FBXO44;RNF2;C10ORF90;ZNRF1;COP1;RFPL4B;RNF138;RNF217;TRIM49B;TRIM48;LONRF1;RFFL;RNF130;TRIM43;MARCHF6;TRIM44;ANKIB1;SMURF1;SIAH2;WWP1;PEX10;WWP2;BFAR;MEX3C;MIB1;SH3RF3;SH3RF2;RNF103;GID4;NEDD4;MKRN2;TRIM35;MKRN3;TRIP12"
"Sterol Binding (GO:0032934)","19/59",0.305422660868848,0.999993719883922,0,0,1.1946589106293,1.41693558054509,"SCARB2;OSBPL9;CETP;OSBPL8;STARD3NL;INSIG2;CAV1;PTCH1;APOA1;RORA;SULT2B1;NPC1;PMP2;VDAC1;APOD;SLC38A9;PROM1;OSBPL1A;ABCG1"
"Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712)","9/26",0.307921361827264,0.999993719883922,0,0,1.33130802910642,1.56816216864938,"MAPK10;MAP2K1;RPS6KA2;TNK2;TTK;BRAF;MAP3K9;MAP2K5;MAP2K6"
"ATP Transmembrane Transporter Activity (GO:0005347)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"SLC25A42;SLC25A4;SLC25A25;SLC25A24"
"BMP Receptor Binding (GO:0070700)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"BMP3;SCUBE3;BMP6;ELAPOR2"
"Carbohydrate:Monoatomic Cation Symporter Activity (GO:0005402)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"SLC2A9;SLC23A2;SLC5A9;SLC2A10"
"Diacylglycerol Kinase Activity (GO:0004143)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"DGKG;DGKB;DGKK;DGKI"
"Dipeptidase Activity (GO:0016805)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"CPQ;MEP1A;CNDP1;CNDP2"
"Glycerophospholipid Flippase Activity (GO:0140333)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"ATP8A2;ATP8B2;ATP8B1;ATP11A"
"Histone H4K12 Acetyltransferase Activity (GO:0043997)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"ING4;MEAF6;KAT6A;JADE1"
"Nuclear Retinoid X Receptor Binding (GO:0046965)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"NRIP1;HMGA1;MED9;PPARG"
"Outward Rectifier Potassium Channel Activity (GO:0015271)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"KCND2;KCNT2;KCND3;PKD2"
"Semaphorin Receptor Activity (GO:0017154)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"PLXNA2;PLXNA1;PLXNC1;PLXNA4"
"Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696)","4/10",0.309791127666109,0.999993719883922,0,0,1.67627754336615,1.96435755690686,"BMP3;SCUBE3;BMP6;ELAPOR2"
"Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715)","12/36",0.314239086636943,0.999993719883922,0,0,1.25739436619718,1.45556117738804,"LYN;HCK;FER;YES1;SYK;RIPK2;TXK;ABL2;PTK2B;CSK;FYN;FRK"
"Protein Serine/Threonine Kinase Activator Activity (GO:0043539)","18/56",0.315777187631958,0.999993719883922,0,0,1.19130660631134,1.3732410648258,"MAP2K1;SH2D1A;STK4;IRGM;PARP8;STK3;ETAA1;CCND3;DBF4;CCNY;TRAF6;SPRY2;RICTOR;TAB2;FAM20A;MAP3K13;LTF;CDK5R1"
"Transcription Cis-Regulatory Region Binding (GO:0000976)","140/474",0.31587565868587,0.999993719883922,0,0,1.05500094911042,1.21579008630339,"ATF1;RB1;FOXA1;PRDM9;RORA;PARK7;NR3C1;ETS1;FERD3L;CREB3L1;CREB3L2;SOX9;SOX6;SOX7;SOX4;CDK5RAP2;KCNH2;MEF2C;MSX2;ZNF281;SOX13;RFX3;ARID5B;SOX11;ISL1;RUNX3;FOXP1;RUNX1;ISL2;LMX1A;TBL1XR1;XRN2;ATF7;HOXB1;ADNP;ATF6;ATF3;KMT2D;ZBTB8A;CASZ1;DLX5;MAX;EPAS1;GATA6;GATA5;GATA4;GATA3;FOXO3;ZBTB5;NPAS1;NPAS3;SCRT2;PRDM16;DHX36;RREB1;SMAD2;TFAP2B;SMAD4;TFAP2C;SMAD3;TIPARP;XRCC5;ZBTB10;HMGA1;HMGA2;FOXN3;FOXN2;SMAD6;ELL2;SMARCA2;PBX1;PHOX2B;ISX;TFCP2;LHX2;ZNF658;CREBRF;SNAI2;NANOG;SIM2;KDM5A;HMX3;CALCOCO1;THRA;TCF24;AKR1B1;HIF3A;CHD3;GLI3;HHEX;TRPS1;NKX3-1;TCF12;TFEB;PAX6;FOS;KLF15;ETV6;RBL2;NCOR1;NR5A2;DUX4L3;ZNF516;PPARG;HDAC4;YAP1;HDAC5;FOXC1;ASCL4;ZNF518B;NR1I2;LEF1;BARX2;CUX2;RXRA;GBX2;CUX1;ERBB4;HSF2;ZNF589;TBL1X;MEF2D;E2F6;E2F7;STOX1;BRD4;SNCA;MLXIP;CDX2;STAT1;STAT3;FOXJ1;KLF4;USF3;GRHL2;PER2;PER1;WT1;ZNF217;FOXA2"
"2-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0047144)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"LPGAT1;MBOAT1;MBOAT2"
"3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"PDE3A;PDE5A;PDE9A"
"NMDA Glutamate Receptor Activity (GO:0004972)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"GRIN3A;PTK2B;GRIN2B"
"RNA Polymerase III Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000992)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"RPTOR;MTOR;ZFP36L1"
"U1 snRNA Binding (GO:0030619)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"ISG20;GEMIN5;SNRPB2"
"Armadillo Repeat Domain Binding (GO:0070016)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"LEF1;STRN;STRN3"
"Calcium-Independent Phospholipase A2 Activity (GO:0047499)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"PLA2G4A;PLA2G5;PLA2G6"
"Coreceptor Activity Involved In Wnt Signaling Pathway (GO:0071936)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"PTK7;ROR1;GPC6"
"Cyclic Nucleotide-Dependent Protein Kinase Activity (GO:0004690)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"PRKG2;PRKX;PRKG1"
"Fructose Transmembrane Transporter Activity (GO:0005353)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"SLC2A9;SLC2A3;SLC2A7"
"Inorganic Phosphate Transmembrane Transporter Activity (GO:0005315)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"SLC20A2;SLC25A25;SLC25A24"
"Mitochondrial Ribosome Binding (GO:0097177)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"MRPS27;UQCC5;MALSU1"
"Neutral L-amino Acid:Sodium Symporter Activity (GO:0005295)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"SLC6A15;SLC38A2;SLC38A4"
"Nucleotide Transmembrane Transporter Activity (GO:0015215)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"ABCC4;ABCC5;SLC25A33"
"Oxidoreductase Activity, Acting On Paired Donors, With Oxidation Of A Pair Of Donors Resulting In The Reduction Of Molecular Oxygen To Two Molecules Of Water (GO:0016717)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"SC5D;DEGS2;FADS1"
"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, Disulfide As Acceptor (GO:0016624)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"PDHA1;OGDH;OGDHL"
"Phosphatidylethanolamine Binding (GO:0008429)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"NF1;PEBP1;ESYT2"
"Purine Nucleotide Transmembrane Transporter Activity (GO:0015216)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"ABCC4;ABCC5;SLC25A24"
"Pyrimidine Nucleoside Transmembrane Transporter Activity (GO:0015214)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"SLC28A1;SLC29A3;SLC28A3"
"Retinal Dehydrogenase Activity (GO:0001758)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"ALDH1A3;ALDH1A2;ALDH1A1"
"Sodium Channel Inhibitor Activity (GO:0019871)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"NEDD4;NEDD4L;COMMD1"
"tRNA-specific Adenosine Deaminase Activity (GO:0008251)","3/7",0.318268906500502,0.999993719883922,0,0,1.88574441905432,2.1589107827063,"ADARB1;ADARB2;ADAT2"
"Calmodulin-Dependent Protein Kinase Activity (GO:0004683)","8/23",0.320255630674345,0.999993719883922,0,0,1.34112127609665,1.52704863841593,"CAMK2D;CAMK1D;EEF2K;DAPK1;PTK2B;PHKA1;MYLK3;CAMK1G"
"Mitogen-Activated Protein Kinase Binding (GO:0051019)","8/23",0.320255630674345,0.999993719883922,0,0,1.34112127609665,1.52704863841593,"DUSP10;MICAL2;PRKG2;NFATC1;PTPRJ;ATF7;SIRT1;CDK5RAP3"
"Phospholipase C Activity (GO:0004629)","8/23",0.320255630674345,0.999993719883922,0,0,1.34112127609665,1.52704863841593,"CCR1;CHRM3;CHRM1;PLCB4;PLCL1;PLCH1;PLCB1;F2RL2"
"Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138)","8/23",0.320255630674345,0.999993719883922,0,0,1.34112127609665,1.52704863841593,"DUSP4;DUSP5;DUSP2;MTMR2;MTMR3;DUSP10;DUSP29;STYXL2"
"Small GTPase Binding (GO:0031267)","60/199",0.322403675610443,0.999993719883922,0,0,1.0859579381949,1.22925103035792,"DOCK5;DOCK4;DOCK3;DENND5B;GCC1;BICD1;EPS8;AKAP13;RIMS1;GOLGA4;AP1G1;ANKFY1;ERC1;DNM1L;RNF152;UNC13B;PLEKHG3;PLEKHG1;ARHGEF16;TSC2;GAPVD1;RNF41;CDC42EP4;CDC42EP3;RIN3;RAF1;DOCK2;RIN2;DOCK1;RAPGEF4;RABGAP1;GARRE1;MAPKAP1;MYCBP2;RHOBTB3;IQGAP2;NDRG1;STRN3;FGD4;ALS2CL;KIF3B;SH3BP4;CHML;SRGAP3;RAB11FIP3;EXPH5;RANBP2;GIT2;RABGAP1L;RIC1;CAV1;BRAF;CYRIB;SORL1;PEX5L;MLPH;RAB3GAP2;RAB3GAP1;MEGF9;PICALM"
"Phosphatidylinositol Phospholipase C Activity (GO:0004435)","7/20",0.333770449171649,0.999993719883922,0,0,1.35396793180434,1.48571144900686,"CCR1;CHRM3;CHRM1;PLCB4;PLCH1;PLCB1;F2RL2"
"Cholesterol Binding (GO:0015485)","16/50",0.338358721966712,0.999993719883922,0,0,1.18343489615719,1.28242761420377,"SCARB2;CETP;OSBPL8;STARD3NL;CAV1;PTCH1;APOA1;SULT2B1;NPC1;PMP2;VDAC1;APOD;SLC38A9;PROM1;OSBPL1A;ABCG1"
"Protein Heterodimerization Activity (GO:0046982)","57/190",0.34405841996366,0.999993719883922,0,0,1.07808340727595,1.15025441865156,"ROPN1B;ITGB1;PHB1;TENM2;TENM3;TENM4;ADRA1B;IKZF3;IL12A;FBXO7;BOK;MEF2C;ZHX2;MIGA1;RALGAPA1;RALGAPA2;KRT1;TPM1;ATP1B1;ADRA2A;QTRT2;RALGAPB;SLC7A9;MICU1;ATF6;ABCG1;ATF3;PAFAH1B2;EPAS1;ZBTB1;ADRB1;ATP1A2;ATP1A1;NPAS1;ADD1;NPAS3;FXR1;BCL2L10;IRAK2;ERBB2;MCL1;TFAP2B;ARNT2;GABBR2;GADD45A;KCNB1;SUPT5H;BMP6;EXT1;MLXIPL;LSM6;VAPA;BCL2;CFHR5;TCF4;RAN;BCL2L1"
"DNA Binding, Bending (GO:0008301)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"FOXD4;HHEX;LEF1;HMGA1;HMGA2;TOP1"
"RNA Polymerase Binding (GO:0070063)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"TCERG1;TCERG1L;BIN1;YTHDC2;NEDD4;PHRF1"
"Neuropeptide Receptor Binding (GO:0071855)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"KISS1;GAL;NPY;ASIP;QRFP;APLN"
"Nuclear Retinoic Acid Receptor Binding (GO:0042974)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"ASXL1;PRMT2;NRIP1;HMGA1;MED9;PPARG"
"Quaternary Ammonium Group Transmembrane Transporter Activity (GO:0015651)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"SLC22A4;SLC22A3;SLC44A3;SLC22A16;SLC22A1;SLC25A20"
"Solute:Potassium Antiporter Activity (GO:0022821)","6/17",0.348765818301533,0.999993719883922,0,0,1.37150257410546,1.44467853127168,"SLC24A4;SLC24A3;SLC9A7;SLC9A9;SLC24A5;SLC9C2"
"Histone Acetyltransferase Activity (GO:0004402)","9/27",0.354051279057898,0.999993719883922,0,0,1.25725849023403,1.30542848885059,"KAT2B;CREBBP;TADA2A;KAT6B;NCOA3;USP22;KAT6A;BAZ1A;CLOCK"
"Voltage-Gated Monoatomic Ion Channel Activity (GO:0005244)","9/27",0.354051279057898,0.999993719883922,0,0,1.25725849023403,1.30542848885059,"GRIN3A;KCND2;KCNJ11;VDAC3;PTK2B;VDAC1;PKD2;GRIN2B;SCN1A"
"Protein-Lysine N-methyltransferase Activity (GO:0016279)","17/54",0.359268682115706,0.999993719883922,0,0,1.1554089772592,1.1827745526555,"KMT2D;PRDM9;SETD3;KMT2C;SETD1B;SETD7;SETDB2;EHMT1;SETMAR;ATPSCKMT;NSD3;MECOM;SETBP1;NSD2;PRDM16;KMT5A;JARID2"
"Kinase Activator Activity (GO:0019209)","14/44",0.363949838802079,0.999993719883922,0,0,1.17348831748268,1.18609067412002,"NEK9;MAP2K1;PRKAG2;ETFA;BCL10;MOB3B;MOB3A;RPTOR;GPRC5B;WNT11;GPRC5A;WNK1;MAP3K20;CDK5R1"
"1-Phosphatidylinositol Binding (GO:0005545)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"ZFYVE16;SESTD1;SNX10;WDFY3;PICALM"
"Acylglycerol Lipase Activity (GO:0047372)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"ABHD12;FAAH;DAGLA;ABHD2;DAGLB"
"Alkali Metal Ion Binding (GO:0031420)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"HDAC4;SLC34A2;KCNJ11;ATP1A2;ATP1A1"
"Calcium-Dependent Cysteine-Type Endopeptidase Activity (GO:0004198)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"CAPN13;CAPN14;CAPN9;CAPN5;CAPN2"
"Hyaluronic Acid Binding (GO:0005540)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"CHODL;CEMIP;CD44;IMPG1;IMPG2"
"Muscle Alpha-Actinin Binding (GO:0051371)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"PDLIM3;PALLD;PKD2;PDLIM5;TTN"
"Nucleoside Diphosphate Phosphatase Activity (GO:0017110)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"ENTPD4;ENTPD6;SLC25A42;NUDT15;GBP1"
"Nucleotidase Activity (GO:0008252)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"NT5DC1;NT5C1B;NT5DC3;BPNT2;NT5C2"
"Protein Kinase C Activity (GO:0004697)","5/14",0.365696597294202,0.999993719883922,0,0,1.39685051677315,1.40516353529441,"PRKCH;PRKCB;PRKCE;PRKCA;PRKD1"
