"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"E2F1 18555785 Chip-Seq ESCs Mouse","86/1528",3.4199349718993e-07,0.000254785155406498,0,0,1.89712580957472,28.2453085070995,"AVEN;MYLK2;CCDC121;GPR26;DGKD;UXS1;MOGAT1;DCAF8;RYR3;LARP1B;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;TGM6;FOXD3;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;TM4SF4;PDYN;MLF1;CACNB2;MELK;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;PPM1L;NXPH2;RPE;RGS16;PRDM14;UBR3;LIN7C;ASB18;NEUROD1;FAM124B;EXTL2;PGRMC2;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;S1PR1;CDH26;ATP6V1G3;LEKR1;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"SOX2 18555785 Chip-Seq ESCs Mouse","80/1508",8.66396043066456e-06,0.00322732526042255,0,0,1.76465665352257,20.5694354933315,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;KPNA4;TGM6;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;PFDN4;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;NXPH2;SYNPO2;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;PGRMC2;HLX;GTSF1L;NPBWR1;DSEL;ZNHIT6;TPR;SMYD2;IARS2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;SLC28A2;RCOR3;SP9"
"CMYC 18555785 Chip-Seq ESCs Mouse","78/1499",2.23239077923421e-05,0.00364288552256129,0,0,1.72363262594729,18.4598509389732,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;NCOA2;MKKS;APOBEC4;WDR75;DARS2;TM4SF4;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;CD302;PLA2R1;STEAP1;XPR1;RNASEL;CDC123;UBIAD1;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;UBR3;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;ZNHIT6;TPR;SMYD2;S1PR1;IARS2;CDH26;ATP6V1G3;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CASS4;CCNYL1;SLC28A2;RCOR3"
"EBF1 22473956 ChIP-Seq BONE MARROW Mouse","78/1502",2.39154365464737e-05,0.00364288552256129,0,0,1.71971359137331,18.29944898398,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;NCOA2;APOBEC4;WDR75;DARS2;IFT80;TM4SF4;PDYN;MLF1;CACNB2;CREB1;B3GNT7;LACTB2;ELF5;XCL1;SPOPL;SNRPE;CD302;PLA2R1;PFDN4;XPR1;CERKL;RNASEL;CDC123;COL15A1;WDR26;INO80D;CFH;PPM1L;NXPH2;RPE;RGS16;PRDM14;UBR3;LIN7C;ASB18;NEUROD1;FAM124B;PGRMC2;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;S1PR1;CDH26;ATP6V1G3;LEKR1;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;PRDX6;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;ARTN;BHLHE40;CENPL;CCNYL1"
"P53 22387025 ChIP-Seq ESCs Mouse","78/1511",2.93447704594648e-05,0.00364288552256129,0,0,1.70805494211377,17.825938117719,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;LARP1B;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;NCOA2;MKKS;APOBEC4;WDR75;DARS2;IFT80;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;NXPH2;SYNPO2;RPE;RGS16;PRDM14;UBR3;LIN7C;ASB18;NEUROD1;FAM124B;PGRMC2;RNF216;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;S1PR1;IARS2;CDH26;ATP6V1G3;LEKR1;NKX2-2;RUNX1T1;TGFB2;BDNF;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;ARTN;CENPL;CCNYL1;RCOR3"
"SUZ12 18555785 Chip-Seq ESCs Mouse","77/1491",3.26926606180569e-05,0.00364288552256129,0,0,1.70763518659558,17.6370708724661,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;RSRC1;TNR;KPNA4;ZBP1;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;IFT80;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;BTF3L4;PRDM14;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;IARS2;CDH26;ATP6V1G3;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;MARCO;EIF3M;PTPRC;CYP24A1;ARTN;CENPL;CCNYL1;RCOR3;SP9"
"STAT3 18555785 Chip-Seq ESCs Mouse","77/1495",3.57720343684368e-05,0.00364288552256129,0,0,1.70243842898991,17.4301505007611,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;RSRC1;TNR;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;PFDN4;XPR1;CERKL;RNASEL;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;UBR3;LIN7C;ASB18;NEUROD1;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;IARS2;ATP6V1G3;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;MCOLN2;PTPN14;PARP12;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;SLC28A2;RCOR3"
"P300 18555785 Chip-Seq ESCs Mouse","77/1499",3.91182337993159e-05,0.00364288552256129,0,0,1.69727090771395,17.2254698211978,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;ZBP1;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SNRPE;CD302;PLA2R1;PFDN4;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;UBR3;LIN7C;LRP8;ASB18;NEUROD1;FAM124B;EXTL2;HLX;GTSF1L;NPBWR1;DSEL;ZNHIT6;TPR;SMYD2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"NMYC 18555785 Chip-Seq ESCs Mouse","77/1510",4.98723135415802e-05,0.00379113687258817,0,0,1.68320897525364,16.6739430925114,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;MAGOH;TNR;TGM6;NCOA2;PLA2G4F;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;PFDN4;XPR1;RNASEL;WDR26;INO80D;CFH;PPM1L;NXPH2;RPE;RGS16;BTF3L4;PRDM14;LIN7C;ASB18;NEUROD1;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;ZNHIT6;TPR;SMYD2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"KLF4 18555785 Chip-Seq ESCs Mouse","76/1486",5.08877432562171e-05,0.00379113687258817,0,0,1.68766601066924,16.6840779457442,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;TGM6;ZBP1;NCOA2;PLA2G4F;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SPOPL;SNRPE;CD302;PLA2R1;PFDN4;XPR1;RNASEL;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;IARS2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;CRNN;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CASS4;CCNYL1;SLC28A2;RCOR3"
"NANOG 18555785 Chip-Seq ESCs Mouse","77/1522",6.46773019978097e-05,0.00438041727166984,0,0,1.66811285600213,16.090783815972,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;NCOA2;MKKS;APOBEC4;WDR75;DARS2;PDYN;TMEM130;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;XPR1;CERKL;RNASEL;WDR26;INO80D;CFH;PPM1L;NXPH2;SYNPO2;RPE;RGS16;PRDM14;FOXK1;LIN7C;ASB18;NEUROD1;FAM124B;EXTL2;HLX;GTSF1L;NPBWR1;DSEL;ZNHIT6;TPR;SMYD2;S1PR1;CDH26;ATP6V1G3;LEKR1;NKX2-2;RUNX1T1;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;ARTN;CENPL;CCNYL1;RCOR3"
"TCFCP2L1 18555785 Chip-Seq ESCs Mouse","76/1513",9.1024826734394e-05,0.0056511246597603,0,0,1.65346410801056,15.3844555124982,"AVEN;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;SHH;BOLL;EXO1;TNR;NCOA2;MKKS;APOBEC4;WDR75;DARS2;PDYN;MLF1;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SPOPL;SNRPE;PLA2R1;XPR1;RNASEL;CDC123;WDR26;INO80D;CFH;PPM1L;NXPH2;SYNPO2;RPE;RGS16;PRDM14;UBR3;KCNA5;LIN7C;ASB18;NEUROD1;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;S1PR1;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;ARTN;CENPL;CCNYL1;RCOR3;FGFR2"
"OCT4 18555785 Chip-Seq ESCs Mouse","75/1492",9.92699659276612e-05,0.00568893266277751,0,0,1.65369984680792,15.2432553171178,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;PIK3CD;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;TGM6;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SPOPL;SNRPE;CD302;PLA2R1;XPR1;RNASEL;COL15A1;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;LIN7C;ASB18;NEUROD1;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;S1PR1;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"EZH2 27294783 Chip-Seq NPCs Mouse","55/1032",0.000212970361816496,0.0112611987262696,0,0,1.74134728382425,14.7219725532775,"HDDC2;CCDC121;DGKD;UXS1;MOGAT1;STAB2;ZC3H12D;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;NCOA2;APOBEC4;WDR75;CREB1;B3GNT7;LACTB2;PEX3;ZC3H11A;XCL1;TFAM;SNRPE;SGK1;XPR1;RNASEL;WDR26;INO80D;CFH;RPE;RGS16;PRDM14;ASB18;FAM124B;FAM184A;HLX;NPBWR1;DSEL;TPR;SMYD2;ATP6V1G3;ATG5;CDK17;TGFB2;PRDX6;PTPN14;MARCO;PTPRC;CENPL;CDK1;CCNYL1;ALDH8A1;RCOR3;PPIL4"
"SMAD1 18555785 Chip-Seq ESCs Mouse","73/1483",0.000232409213019547,0.0112611987262696,0,0,1.61260465918046,13.4926807459677,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;CHRM5;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;TGM6;ZBP1;NCOA2;PLA2G4F;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SNRPE;XPR1;CERKL;RNASEL;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;HLX;NPBWR1;DSEL;TPR;SMYD2;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;MCOLN2;PTPN14;LRP1B;CRNN;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CASS4;CCNYL1;SLC28A2;RCOR3"
"ZFX 18555785 Chip-Seq ESCs Mouse","73/1485",0.000241851247812501,0.0112611987262696,0,0,1.61014100369846,13.4079463600729,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;NUDT5;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;CASP6;GOLGA1;TNR;TGM6;ZBP1;NCOA2;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SNRPE;CD302;PLA2R1;PFDN4;XPR1;RNASEL;CDC123;WDR26;INO80D;CFH;SYNPO2;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;CDH26;ATP6V1G3;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;DHRS3;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"CTCF 18555785 Chip-Seq ESCs Mouse","73/1492",0.000277714034603052,0.0121704091634867,0,0,1.60157289953802,13.1151501482548,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;KPNA4;TGM6;ZBP1;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SNRPE;PLA2R1;PFDN4;XPR1;RNASEL;CDC123;WDR26;INO80D;CFH;PPM1L;RPE;RGS16;GNAI3;PRDM14;LIN7C;ASB18;NEUROD1;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;IARS2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;PRDX6;PTPN14;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CCNYL1;RCOR3"
"SUZ12 27294783 Chip-Seq NPCs Mouse","38/658",0.000460161567898121,0.0190455760046722,0,0,1.87893458634708,14.4376072766911,"RNASEL;CCDC121;DGKD;INO80D;CFH;UXS1;RPE;MOGAT1;RGS16;DCAF8;PRDM14;ASB18;UNC80;RGS4;RGS5;FAM124B;BOLL;EXO1;HLX;NPBWR1;DSEL;TPR;TNR;ATP6V1G3;NCOA2;TGFB2;APOBEC4;WDR75;PRDX6;MARCO;PTPRC;CREB1;B3GNT7;LACTB2;XCL1;CCNYL1;SNRPE;XPR1"
"SA1 22415368 ChIP-Seq MEFs Mouse","74/1549",0.000504481677147209,0.0197809920776142,0,0,1.55970405305822,11.841240475781,"MYLK2;SLC35F3;COL12A1;AHR;GLI1;TMEM220;SHH;MRPL2;OPA1;HINT3;CCND1;BASP1;TNR;CCR4;TCP11;ADAMTS6;DACT1;HS3ST3B1;EMX2;NUP133;ARHGEF17;PAWR;VEZF1;TM4SF4;SLC39A14;SHISA6;CD200R1;CREB1;B3GNT7;LACTB2;PEX3;FDX1;SNRPE;ROR2;TLCD1;HOXB8;RNASEL;TBC1D9B;SYNPO2;SDC2;RGS16;GNAI3;PPM1J;PDS5B;LIN7C;FSTL1;UACA;STRA8;GTSF1L;NPBWR1;AMZ2;NT5M;CNNM2;ATP6V1G3;KCNJ2;TGFB2;RRM2;KIDINS220;BDNF;TGFB3;HTR1B;OPN5;TSHR;INHBE;SMUG1;ARTN;ZFAT;ID2;BHLHE40;PSMG1;RAD1;SSBP2;SP9;FGFR2"
"SMAD3 21741376 ChIP-Seq EPCs Human","63/1272",0.000539174666672872,0.0200842563335645,0,0,1.61325045096927,12.1404694565056,"AVEN;HDDC2;CPO;SLC35F3;UXS1;SMC5;RGS4;RSRC1;BASP1;CASP6;ANKRD1;WDR7;MAN1A1;PGM1;SGCG;DACT1;STARD5;APOBEC4;PAWR;IFT80;APOA4;PDYN;TMEM170B;DEXI;MLF1;EID3;CREB1;FDX1;PEX5;MFGE8;PFDN4;XPR1;DGKH;IQCA1;COL15A1;CLEC2L;STXBP4;RGS16;TMTC3;CLEC16A;PRDM14;UBR3;KIAA1328;FAM184A;HLX;GTSF1L;SMYD2;SLITRK6;ATP6V1G3;KCNJ2;RUNX1T1;CDK17;KCNJ6;KCNJ16;ABCA8;OPN5;LRP1B;TSHR;PTPRC;SERBP1;BHLHE40;CASS4;FGFR2"
"ESRRB 18555785 Chip-Seq ESCs Mouse","71/1496",0.000786462430481575,0.0279006909861321,0,0,1.54525101681539,11.0454011186536,"AVEN;MYLK2;CCDC121;DGKD;UXS1;MOGAT1;DCAF8;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;TNR;TGM6;ZBP1;NCOA2;MKKS;NCOA6;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;SNRPE;XPR1;RNASEL;CDC123;WDR26;INO80D;CFH;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;IARS2;CDH26;ATP6V1G3;NKX2-2;CCDC73;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;MARCO;EIF3M;BFSP1;PTPRC;CYP24A1;CENPL;CASS4;CCNYL1;SLC28A2;RCOR3"
"RUNX1 27457419 Chip-Seq LIVER Mouse","70/1475",0.000857898135399891,0.0290515504942236,0,0,1.5442258403555,10.9038175559995,"CCDC121;DGKD;UXS1;MOGAT1;CHRM5;ARPC5L;DCAF8;NUDT5;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;NCOA2;APOBEC4;WDR75;DARS2;PDYN;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;SLC9A8;ELF5;XCL1;ANKS6;SPOPL;SNRPE;CD302;PLA2R1;PFDN4;XPR1;CERKL;RNASEL;CDC123;WDR26;INO80D;CFH;PPM1L;NXPH2;RPE;RGS16;PRDM14;LIN7C;ASB18;NEUROD1;FAM124B;HLX;NPBWR1;DSEL;TPR;SMYD2;ATP6V1G3;CCDC73;TGFB2;BDNF;PRDX6;BLCAP;PTPN14;LRP1B;MARCO;EIF3M;BFSP1;PTPRC;CENPL;CCNYL1;RCOR3"
"NFE2 27457419 Chip-Seq LIVER Mouse","40/735",0.00103832327694739,0.0336326452750351,0,0,1.76309789606738,12.112743661805,"RNASEL;CCDC121;WDR26;DGKD;INO80D;CFH;UXS1;RPE;MOGAT1;RGS16;PRDM14;ASB18;UNC80;RGS4;RGS5;FAM124B;BOLL;EXO1;HLX;NPBWR1;DSEL;TPR;SMYD2;TNR;ATP6V1G3;NCOA2;TGFB2;APOBEC4;WDR75;PRDX6;PTPN14;MARCO;PTPRC;CREB1;B3GNT7;LACTB2;XCL1;CCNYL1;SNRPE;XPR1"
"PU1 27457419 Chip-Seq LIVER Mouse","70/1510",0.00158064951091637,0.0490659952346957,0,0,1.50375407791211,9.69909265041471,"CCDC121;DGKD;UXS1;MOGAT1;ARPC5L;DCAF8;NUDT5;RYR3;UNC80;RGS4;RGS5;BOLL;EXO1;GOLGA1;TNR;KPNA4;NCOA2;PLA2G4F;APOBEC4;WDR75;DARS2;IFT80;CACNB2;CREB1;B3GNT7;LACTB2;ZC3H11A;ELF5;XCL1;SNRPE;CD302;PLA2R1;PFDN4;XPR1;RNASEL;CDC123;WDR26;INO80D;CFH;NXPH2;RPE;RGS16;PRDM14;LIN7C;ASB18;FAM124B;HLX;GTSF1L;NPBWR1;DSEL;TPR;SMYD2;CDH26;ATP6V1G3;RHBG;TGFB2;BDNF;EIF2S2;PRDX6;BLCAP;PTPN14;DHRS3;MARCO;EIF3M;PTPRC;CENPL;CASS4;CCNYL1;RCOR3;SP9"
"SMAD4 21741376 ChIP-Seq EPCs Human","73/1603",0.00199876323645609,0.0594788621367006,0,0,1.47618577523602,9.17482920229303,"ITSN2;AVEN;CPO;UXS1;RGSL1;HAPLN3;ACTB;RGS4;SNAPC5;RSRC1;GOLGA1;NEK1;RPL38;KPNA4;PSKH2;CCR4;PTGDR;HS3ST3B1;MYLIP;NCOA2;EMX2;STARD5;APOBEC4;PAWR;IFT80;APOA4;PDYN;TMEM170B;DEXI;MLF1;PSMA6;EID3;CREB1;B3GNT7;POC5;FDX1;PEX5;MCM5;MFGE8;XPR1;DGKH;IQCA1;RNASEL;COL15A1;WDR26;CLEC2L;HDAC1;RGS16;CLEC16A;FBLN1;P2RY6;FAM184A;GTSF1L;SMYD2;SLITRK6;IARS2;ATP6V1G3;VAT1L;KCNJ6;ABCA8;OPN5;DHRS3;PARP12;MARCO;PTPRC;UBLCP1;BAMBI;ID2;SERBP1;BHLHE40;SNRNP48;DHCR7;FGFR2"
"TCF4 22108803 ChIP-Seq LS180 Human","72/1579",0.00207577236987143,0.0594788621367006,0,0,1.47752774746159,9.12731236566792,"DGKD;SLC35F3;UXS1;GRIK1;AHR;NUDT5;UNC80;SHH;UCHL1;PPP4R1;PPP3CC;OR10W1;RSRC1;MAGOH;PROK2;TNR;MAN1A1;TTC23L;SGCG;NCOA2;PAQR3;RAB3IL1;SLC39A14;SUPT3H;FAM177B;CACNB2;LIX1;SLC9A8;FDX1;MTHFD2L;MCM5;ZNF831;SGK1;EXOC2;PDE1C;CLEC2L;LRTM2;TMTC3;GNAI3;OR2K2;FBLN1;PGRMC2;FAM184A;SMYD2;SLITRK6;UGT3A2;MSX1;GPR156;ATP6V1G3;KCNJ2;VAT1L;ATG5;TXNDC5;LINGO1;KCNJ6;SRD5A3;PLEKHA5;KCNJ16;ABCA8;GPN1;OPN5;CPPED1;OR2V2;ARTN;SERBP1;BHLHE40;CENPL;PSMG1;DHCR7;ALDH8A1;CALM2;NEK11"
"NR3C1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation","127/3084",0.00225408120340891,0.0621959443162828,0,0,1.34885983904677,8.22131803518919,"ITSN2;HDDC2;VIPR1;DGKD;KLHL36;UXS1;COL12A1;CHRM5;AQP9;AHR;GXYLT2;ACTB;CCAR2;IFI44L;CEP128;FADS3;KIAA0930;RGS4;ABHD10;CCND1;BBX;WDR75;CACNB2;MELK;KATNAL1;LACTB2;ZC3H11A;SLC9A8;MTHFD2L;VOPP1;TFAM;SNRPE;ROR2;XPR1;DGKH;BLK;UBIAD1;NXPH3;SDC2;TMTC3;CLEC16A;OR2K2;FBLN1;STRA8;PTDSS1;RNF216;MED30;NPBWR1;SMYD2;NPHP3;RAB11FIP4;SLC37A2;CCZ1B;GFPT1;ABCA8;PRDX6;PTPRC;UBLCP1;ZFAT;RCOR3;FGFR2;GPR26;SLC35F3;MOGAT1;STAB2;PIK3CD;SYNE3;LARP1B;SHH;PPP3CC;HINT3;RSRC1;DHX15;ANKRD1;CCR4;ADAMTS6;SGCG;UTP14C;DACT1;MKKS;ARHGEF17;LMNTD1;ACTL6A;APOA4;IL16;BPGM;SLC39A14;MLF1;PSMA6;MRAS;PICK1;MCM5;MFGE8;HCN4;WDR26;KCNA5;GLRX;FSTL1;UACA;ASB18;PPM1F;P2RY6;PGRMC2;NFIL3;EPCAM;HLX;GTSF1L;TRA2B;SLITRK6;S1PR1;MSX1;GPR156;ATP6V1G3;KCNJ2;USP25;KCNJ6;KCNJ16;PTPN14;RAD52;SMUG1;CYP24A1;SCGB1A1;RAD1;ALDH8A1;SSBP2;PTPN3;CCDC171"
"MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse","67/1461",0.00258221224457808,0.0667944901249631,0,0,1.48293742943494,8.83698546827129,"GPR26;COL12A1;CHD2;RYR3;THG1L;PPP3CC;TRIM24;DHX15;ANKRD1;BBX;ITGB8;PTGDR;DACT1;FOXD3;EMX2;MKKS;PAQR3;BCKDHB;WDR75;PAWR;DARS2;ALG11;MLF1;SHISA6;CACNB2;MYH2;B3GNT7;LIX1;PEX3;FEZ1;VOPP1;XPR1;ABCG2;UBIAD1;WDR26;PPM1L;PDE1C;RPE;SDC2;BTF3L4;PDS5B;ASB18;NEUROD1;LMAN1;CLEC3A;HMBOX1;NFIL3;GTSF1L;NPBWR1;ZNHIT6;TRA2B;SMYD2;SLITRK6;SLIT1;MSX1;GPR156;LEKR1;VAT1L;RUNX1T1;NEK8;ATE1;EIF2S2;TSHR;NAP1L5;PTPRC;CYP24A1;CDK1"
